At4g08260	Protein phosphatase 2C family protein
At4g08262	transposable element gene
At4g08263	unknown protein
At4g08264	transposable element gene
At4g08267	hAT transposon superfamily protein
At4g08270	unknown protein
At4g08275	transposable element gene
At4g08280	Thioredoxin superfamily protein
At4g08290	nodulin MtN21 /EamA-like transporter family protein
At4g08300	nodulin MtN21 /EamA-like transporter family protein
At4g08310	unknown protein
At4g08320	Tetratricopeptide repeat (TPR)-like superfamily protein
At4g08330	unknown protein
At4g08333	transposable element gene
At4g08336	transposable element gene
At4g08340	transposable element gene
At4g08345	pre-tRNA
At4g08347	pseudogene
At4g08350	global transcription factor group A2
At4g08351	unknown protein
At4g08360	KOW domain-containing protein
At4g08370	Proline-rich extensin-like family protein
At4g08375	transposable element gene
At4g08380	Proline-rich extensin-like family protein
At4g08390	stromal ascorbate peroxidase
At4g08395	unknown protein
At4g08400	Proline-rich extensin-like family protein
At4g08405	transposable element gene
At4g08406	unknown protein
At4g08410	Proline-rich extensin-like family protein
At4g08420	transposable element gene
At4g08430	Ulp1 protease family protein
At4g08450	Disease resistance protein (TIR-NBS-LRR class) family
At4g08455	BTB/POZ domain-containing protein
At4g08460	Protein of unknown function (DUF1644)
At4g08470	MAPK/ERK kinase kinase 3
At4g08480	mitogen-activated protein kinase kinase kinase 9
At4g08485	Defensin-like (DEFL) family protein
At4g08490	transposable element gene
At4g08500	MAPK/ERK kinase kinase 1
At4g08510	unknown protein
At4g08520	SNARE-like superfamily protein
At4g08530	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At4g08540	DNA-directed RNA polymerase II protein
At4g08550	electron carriers;protein disulfide oxidoreductases
At4g08555	unknown protein
At4g08560	pumilio 15
At4g08570	Heavy metal transport/detoxification superfamily protein 
At4g08580	microfibrillar-associated protein-related
At4g08590	ORTHRUS-like
At4g08593	unknown protein
At4g08596	transposable element gene
At4g08598	transposable element gene
At4g08599	pseudogene
At4g08600	transposable element gene
At4g08602	transposable element gene
At4g08610	transposable element gene
At4g08620	sulphate transporter 1;1
At4g08630	unknown protein
At4g08640	ATP binding
At4g08645	pseudogene
At4g08650	transposable element gene
At4g08652	transposable element gene
At4g08655	transposable element gene
At4g08657	transposable element gene
At4g08660	transposable element gene
At4g08670	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At4g08680	transposable element gene
At4g08685	Pollen Ole e 1 allergen and extensin family protein
At4g08690	Sec14p-like phosphatidylinositol transfer family protein
At4g08691	unknown protein
At4g08692	transposable element gene
At4g08695	pseudogene
At4g08700	Drug/metabolite transporter superfamily protein
At4g08710	transposable element gene
At4g08720	transposable element gene
At4g08730	RNA-binding protein
At4g08740	unknown protein
At4g08750	transposable element gene
At4g08760	unknown protein
At4g08765	transposable element gene
At4g08770	Peroxidase superfamily protein
At4g08780	Peroxidase superfamily protein
At4g08790	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein
At4g08800	Protein kinase superfamily protein
At4g08810	calcium ion binding
At4g08820	transposable element gene
At4g08830	transposable element gene
At4g08840	pumilio 11
At4g08850	Leucine-rich repeat receptor-like protein kinase family protein
At4g08860	transposable element gene
At4g08867	unknown protein
At4g08868	unknown protein
At4g08869	Putative membrane lipoprotein
At4g08870	Arginase/deacetylase superfamily protein
At4g08871	transposable element gene
At4g08872	transposable element gene
At4g08873	transposable element gene
At4g08874	unknown protein
At4g08875	Putative membrane lipoprotein
At4g08876	pyrophosphate--fructose-6-phosphate 1-phosphotransferase-related / pyrophosphate-dependent 6-phosphofructose-1-kinase-related
At4g08878	Major facilitator superfamily protein
At4g08880	transposable element gene
At4g08890	transposable element gene
At4g08895	inorganic phosphate transporter family protein
At4g08900	arginase
At4g08910	unknown protein
At4g08920	cryptochrome 1
At4g08930	APR-like 6
At4g08940	Ubiquitin carboxyl-terminal hydrolase family protein
At4g08945	transposable element gene
At4g08949	unknown protein
At4g08950	Phosphate-responsive 1 family protein
At4g08953	transposable element gene
At4g08956	transposable element gene
At4g08960	phosphotyrosyl phosphatase activator (PTPA) family protein
At4g08967	unknown protein
At4g08970	transposable element gene
At4g08980	F-BOX WITH WD-40 2
At4g08990	DNA (cytosine-5-)-methyltransferase family protein
At4g08991	pseudogene
At4g08995	transposable element gene
At4g09000	general regulatory factor 1
At4g09010	ascorbate peroxidase 4
At4g09012	Mitochondrial ribosomal protein L27
At4g09020	isoamylase 3
At4g09030	arabinogalactan protein 10
At4g09040	RNA-binding (RRM/RBD/RNP motifs) family protein
At4g09060	unknown protein
At4g09070	TATA-binding related factor (TRF) of subunit 20 of Mediator complex
At4g09080	Outer membrane OMP85 family protein
At4g09090	Carbohydrate-binding X8 domain superfamily protein
At4g09100	RING/U-box superfamily protein
At4g09110	RING/U-box superfamily protein
At4g09120	RING/U-box superfamily protein
At4g09130	RING/U-box superfamily protein
At4g09140	MUTL-homologue 1
At4g09143	pseudogene
At4g09146	transposable element gene
At4g09150	T-complex protein 11
At4g09153	low-molecular-weight cysteine-rich 36
At4g09160	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
At4g09170	unknown protein
At4g09180	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
At4g09190	F-box and associated interaction domains-containing protein
At4g09200	SPla/RYanodine receptor (SPRY) domain-containing protein
At4g09205	transposable element gene
At4g09210	unknown protein
At4g09220	unknown protein
At4g09230	transposable element gene
At4g09250	SPla/RYanodine receptor (SPRY) domain-containing protein
At4g09255	transposable element gene
At4g09260	unknown protein
At4g09270	unknown protein
At4g09280	transposable element gene
At4g09290	transposable element gene
At4g09300	LisH and RanBPM domains containing protein
At4g09310	SPla/RYanodine receptor (SPRY) domain-containing protein
At4g09313	transposable element gene
At4g09316	transposable element gene
At4g09320	Nucleoside diphosphate kinase family protein
At4g09340	SPla/RYanodine receptor (SPRY) domain-containing protein
At4g09350	Chaperone DnaJ-domain superfamily protein
At4g09360	NB-ARC domain-containing disease resistance protein
At4g09370	transposable element gene
At4g09380	transposable element gene
At4g09390	transposable element gene
At4g09400	transposable element gene
At4g09410	transposable element gene
At4g09420	Disease resistance protein (TIR-NBS class)
At4g09425	transposable element gene
At4g09430	Disease resistance protein (TIR-NBS-LRR class) family
At4g09432	unknown protein
At4g09440	Family of unknown function (DUF577)
At4g09450	Duplicated homeodomain-like superfamily protein
At4g09452	pseudogene
At4g09455	transposable element gene
At4g09460	myb domain protein 6
At4g09462	Carbohydrate-binding X8 domain superfamily protein
At4g09464	Carbohydrate-binding X8 domain superfamily protein
At4g09465	Carbohydrate-binding X8 domain superfamily protein
At4g09466	Carbohydrate-binding X8 domain superfamily protein
At4g09467	Carbohydrate-binding X8 domain superfamily protein
At4g09468	pseudogene
At4g09470	pseudogene
At4g09480	transposable element gene
At4g09490	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
At4g09500	UDP-Glycosyltransferase superfamily protein
At4g09510	cytosolic invertase 2
At4g09520	Cofactor-independent phosphoglycerate mutase
At4g09530	SAUR-like auxin-responsive protein family 
At4g09540	transposable element gene
At4g09545	ECA1 gametogenesis related family protein
At4g09550	AtGCP3 interacting protein 1
At4g09560	Protease-associated (PA) RING/U-box zinc finger family protein
At4g09565	transposable element gene
At4g09570	calcium-dependent protein kinase 4
At4g09580	SNARE associated Golgi protein family
At4g09584	pseudogene
At4g09587	unknown protein
At4g09590	NDR1/HIN1-like 22
At4g09595	transposable element gene
At4g09600	GAST1 protein homolog 3
At4g09610	GAST1 protein homolog 2
At4g09620	Mitochondrial transcription termination factor family protein
At4g09625	transposable element gene
At4g09630	Protein of unknown function (DUF616)
At4g09640	Protein of unknown function (DUF803)
At4g09644	pseudogene
At4g09647	S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family
At4g09649	unknown protein
At4g09650	ATP synthase delta-subunit gene
At4g09660	unknown protein
At4g09670	Oxidoreductase family protein
At4g09680	conserved telomere maintenance component 1
At4g09690	Cysteine/Histidine-rich C1 domain family protein
At4g09700	transposable element gene
At4g09710	transposable element gene
At4g09720	RAB GTPase homolog G3A
At4g09730	RH39
At4g09731	unknown protein
At4g09740	glycosyl hydrolase 9B14
At4g09745	transposable element gene
At4g09750	NAD(P)-binding Rossmann-fold superfamily protein
At4g09760	Protein kinase superfamily protein
At4g09770	TRAF-like family protein
At4g09775	unknown protein
At4g09780	TRAF-like family protein
At4g09784	unknown protein
At4g09790	pseudogene
At4g09795	low-molecular-weight cysteine-rich 13
At4g09800	S18 ribosomal protein
At4g09810	Nucleotide-sugar transporter family protein
At4g09820	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
At4g09830	Uncharacterised conserved protein UCP009193
At4g09840	unknown protein
At4g09850	unknown protein
At4g09860	unknown protein
At4g09870	F-box and associated interaction domains-containing protein
At4g09875	transposable element gene
At4g09880	unknown protein
At4g09890	Protein of unknown function (DUF3511)
At4g09900	methyl esterase 12
At4g09920	FBD, F-box and Leucine Rich Repeat domains containing protein
At4g09930	Avirulence induced gene (AIG1) family protein
At4g09940	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At4g09950	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At4g09960	K-box region and MADS-box transcription factor family protein 
At4g09965	unknown protein
At4g09970	unknown protein
At4g09980	Methyltransferase MT-A70 family protein
At4g09984	low-molecular-weight cysteine-rich 34
At4g09987	pseudogene
At4g09990	Protein of unknown function (DUF579)
At4g10000	Thioredoxin family protein
At4g10010	Protein kinase superfamily protein
At4g10020	hydroxysteroid dehydrogenase 5
At4g10030	alpha/beta-Hydrolases superfamily protein
At4g10040	cytochrome c-2
At4g10050	esterase/lipase/thioesterase family protein
At4g10060	Beta-glucosidase, GBA2 type family protein
